,mean,std
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0025,0.007500000000000001
8,0.013333333333333332,0.039999999999999994
9,0.018,0.03841874542459709
10,0.02545454545454546,0.051554352286392095
11,0.04,0.08034647195462633
12,0.05230769230769231,0.1048413848455435
13,0.055714285714285716,0.1118399001488562
14,0.058666666666666666,0.11973303637676613
15,0.057499999999999996,0.1162163929916946
16,0.05529411764705883,0.1088537318978862
17,0.061111111111111116,0.1002773930432755
18,0.06736842105263158,0.09592240631490119
19,0.066,0.09167333309092672
20,0.069,0.09321480569094161
21,0.07100000000000001,0.09191844211038393
22,0.076,0.09467840302835702
23,0.085,0.10239628899525606
24,0.096,0.11306635220082056
25,0.096,0.11306635220082056
26,0.09999999999999999,0.11806777714516353
27,0.10299999999999998,0.12008746812219831
28,0.10200000000000001,0.11338430226446691
29,0.10200000000000001,0.10656453443805777
30,0.09999999999999999,0.09808159868191382
31,0.091,0.08572630868059117
32,0.08399999999999999,0.07825599018605542
33,0.08299999999999999,0.08075270893288969
34,0.082,0.08795453370918409
35,0.084,0.0938296328459192
36,0.088,0.1017644338656684
37,0.083,0.10488565202161827
38,0.076,0.10818502669038815
39,0.08,0.11798304963002101
40,0.082,0.12789057822998534
41,0.088,0.14337363774418224
42,0.088,0.15708596372687156
43,0.086,0.170598944897089
44,0.08299999999999999,0.17872045210327775
45,0.09,0.19047309521294603
46,0.091,0.2056915165970634
47,0.092,0.21862296311229523
48,0.094,0.21518364250100427
49,0.098,0.21414014102918683
50,0.10300000000000001,0.21968386376791538
51,0.10800000000000001,0.23142169301947477
52,0.11699999999999999,0.22685017081765665
53,0.125,0.22944498251214823
54,0.127,0.22199324314041632
55,0.131,0.21988406035909014
56,0.13199999999999998,0.21609257275528923
57,0.135,0.22019309707617993
58,0.139,0.22250617968946393
59,0.13400000000000004,0.21265935201631744
60,0.131,0.20781963333621778
61,0.12600000000000003,0.201553962997506
62,0.125,0.19895979493354932
63,0.12000000000000002,0.19136352839556448
64,0.11600000000000002,0.19530488985173927
65,0.11500000000000002,0.19530744993471194
66,0.11700000000000002,0.1914706243787804
67,0.12100000000000002,0.19002368273454764
68,0.12400000000000003,0.19303885619221847
69,0.12300000000000003,0.19256427498370515
70,0.125,0.19215878850575635
71,0.131,0.19377564346429096
72,0.13399999999999998,0.1920520762709948
73,0.13800000000000004,0.18909256992277623
74,0.14300000000000002,0.19995249435803497
75,0.14500000000000002,0.20397303743387266
76,0.152,0.20653329029480938
77,0.16,0.21264994709616084
78,0.168,0.22315017364994366
79,0.179,0.23611226143510639
80,0.193,0.24091699815496623
81,0.20400000000000001,0.24719223288768596
82,0.215,0.2498499549729797
83,0.229,0.2615893728728291
84,0.23900000000000002,0.26568590478231996
85,0.24800000000000005,0.2754922866433832
86,0.255,0.2809003381984436
87,0.26,0.28736736070750973
88,0.266,0.304309053430883
89,0.266,0.30571882506643255
90,0.267,0.31212337304341686
91,0.262,0.3165691077790124
92,0.258,0.31450914136158264
93,0.24900000000000003,0.30673930299197066
94,0.24900000000000003,0.30878633389449084
95,0.24500000000000002,0.30470477515129296
96,0.236,0.2931961800569714
97,0.233,0.2850280687932331
98,0.227,0.27415506561068687
99,0.221,0.26261949661059064
100,0.21100000000000002,0.25390746345863885
101,0.20200000000000004,0.24664954895559818
102,0.19200000000000003,0.2409896263327532
103,0.18600000000000003,0.23435869943315527
104,0.181,0.2344973347396512
105,0.173,0.231950425737915
106,0.17,0.23069460331789302
107,0.166,0.23251666606933794
108,0.16,0.22899781658347748
109,0.166,0.23979991659714983
110,0.168,0.24530796970339142
111,0.17400000000000002,0.25279240494919936
112,0.176,0.2587740327003465
113,0.181,0.2621621635553079
114,0.182,0.26102873405048727
115,0.189,0.26032479712851025
116,0.19899999999999998,0.2668126683649035
117,0.199,0.27167811836804234
118,0.20200000000000004,0.27301282021179885
119,0.21000000000000002,0.2747726332806817
120,0.219,0.28222154418116274
121,0.231,0.2921455116889527
122,0.24200000000000005,0.3000599940011997
123,0.254,0.2998066043301915
124,0.263,0.3048950639154396
125,0.277,0.3133065591397665
126,0.28600000000000003,0.32116039606402275
127,0.29500000000000004,0.3317001658124397
128,0.30599999999999994,0.338088745745847
129,0.316,0.34059359947010165
130,0.32399999999999995,0.3482872377793938
131,0.333,0.35011569516375585
132,0.34199999999999997,0.34859145141555037
133,0.35500000000000004,0.34840350170456097
134,0.36100000000000004,0.34952682300504495
135,0.371,0.34961264279199056
136,0.379,0.3529716702513107
137,0.388,0.35535334527762646
138,0.396,0.35449118465767243
139,0.403,0.35054386316123126
140,0.4109999999999999,0.3484379428248307
141,0.41899999999999993,0.3463076666780566
142,0.429,0.34682704623486327
143,0.43200000000000005,0.34718294889006285
144,0.438,0.3466929477217557
145,0.44300000000000006,0.34698847243100167
146,0.445,0.34407121355905373
147,0.45000000000000007,0.3421403220902207
148,0.454,0.3455777770632828
149,0.45600000000000007,0.35049108405207685
150,0.462,0.35484644566347284
151,0.46399999999999997,0.360643868657156
152,0.46399999999999997,0.3678369203872825
153,0.4640000000000001,0.3808464257414004
154,0.47300000000000003,0.3888457277635953
155,0.47700000000000004,0.39250605090877266
156,0.47800000000000004,0.3946846842734083
157,0.479,0.3979308985238518
158,0.48,0.39676189333150436
159,0.4860000000000001,0.4000799920015996
160,0.4870000000000001,0.40301488806246355
161,0.488,0.4059753687109601
162,0.491,0.40756471878709033
163,0.495,0.4087847844526506
164,0.5010000000000001,0.4098158122864466
165,0.502,0.4104826427511887
166,0.504,0.41131982689872854
167,0.507,0.4124815147373274
168,0.5120000000000001,0.40948260036294587
169,0.5170000000000001,0.4059322603587943
170,0.517,0.4022449502479801
171,0.527,0.39494429987024754
172,0.534,0.39469481881575286
173,0.541,0.3879291172366416
174,0.545,0.38494804844290353
175,0.5519999999999999,0.38282633138278255
176,0.56,0.381261065413189
177,0.575,0.378345080581207
178,0.5890000000000001,0.3821374098410152
179,0.599,0.3785353352066356
180,0.6090000000000001,0.37286592764692245
181,0.617,0.3715925187621516
182,0.622,0.3732505860678587
183,0.63,0.3690528417449187
184,0.638,0.3691828815099638
185,0.648,0.3661365865356807
186,0.66,0.3639230687933921
187,0.669,0.36167526871490674
188,0.678,0.3581843100974692
189,0.685,0.35660201906326894
190,0.6950000000000001,0.3518877661982582
191,0.7000000000000001,0.34868323733727147
192,0.7080000000000001,0.34847668501637236
193,0.7090000000000001,0.34946959810547185
194,0.7160000000000001,0.34572243201736275
195,0.7140000000000001,0.3456067128977677
196,0.7220000000000002,0.34524773713957924
197,0.7200000000000001,0.3482527817548627
198,0.7230000000000001,0.3463249918790153
199,0.7200000000000001,0.3435403906384226
200,0.719,0.3404834797754511
201,0.72,0.34067579896435257
202,0.717,0.33734403803832075
203,0.7169999999999999,0.3407359681630338
204,0.712,0.3435054584719142
205,0.7080000000000001,0.344
206,0.7080000000000001,0.34744208150424155
207,0.7060000000000002,0.3498056603315618
208,0.7020000000000001,0.35405649266748374
209,0.7030000000000001,0.3542047430512471
210,0.7010000000000001,0.3579231761146518
211,0.6970000000000001,0.36088917966600215
212,0.6990000000000001,0.3567478100843788
213,0.706,0.35426543720775244
214,0.7090000000000001,0.3461921431806332
215,0.716,0.3413268228545773
216,0.7220000000000001,0.3315659813672084
217,0.7310000000000001,0.32191458494451597
218,0.732,0.31609492245210136
219,0.7380000000000001,0.3132666595729587
220,0.748,0.30850607773591754
221,0.757,0.2975247888832122
222,0.765,0.2935046848007711
223,0.7699999999999999,0.28712366673612955
224,0.779,0.2782247293106779
225,0.7889999999999999,0.27281678833972073
226,0.796,0.26937705915686283
227,0.8030000000000002,0.2657837466813951
228,0.806,0.2650735746920089
229,0.8080000000000002,0.26502075390429325
230,0.8150000000000001,0.26242141680891823
231,0.8240000000000001,0.2548018838234914
232,0.8280000000000001,0.252776581193749
233,0.8320000000000001,0.24685218248984553
234,0.8320000000000001,0.24358981916328115
235,0.833,0.24129028161117475
236,0.8280000000000001,0.2440819534500656
237,0.8280000000000001,0.242313846075704
238,0.8280000000000001,0.2450632571398658
239,0.827,0.24236542657730703
240,0.826,0.2416278129686233
241,0.8230000000000001,0.24474680794649803
242,0.8230000000000001,0.24207643421035432
243,0.8220000000000001,0.24243762084297066
244,0.8220000000000001,0.2414456460572441
245,0.8210000000000001,0.24295884425144926
246,0.8220000000000001,0.23928226010300047
247,0.8220000000000001,0.23659247663440186
